case_id,activity,timestamp,transition,duration_days
case_0512,C,2025-02-07 19:53:51,B→C,0.6606198723341041
case_0512,D,2025-02-15 14:12:59,C→D,7.7632826103369235
case_0513,A,2025-01-09 17:08:17,start,0.0
case_0513,C,2025-01-17 03:38:28,A→C,7.43762134861964
case_0513,B,2025-01-21 19:33:11,C→B,4.663006869449523
case_0513,C,2025-01-28 08:53:35,B→C,6.555827434353672
case_0513,D,2025-01-31 13:06:08,C→D,3.1753822146928954
case_0514,A,2025-01-25 03:41:54,start,0.0
case_0514,B,2025-01-26 05:20:01,A→B,1.0681441453762557
case_0514,C,2025-01-27 07:49:43,B→C,1.1039539719133993
case_0514,B,2025-02-05 20:41:57,C→B,9.536270467239621
case_0514,A,2025-02-07 15:40:18,B→A,1.7905312384151948
case_0514,C,2025-02-10 08:31:28,A→C,2.702195271907458
case_0515,A,2025-01-15 05:59:37,start,0.0
case_0515,C,2025-01-17 13:33:18,A→C,2.3150580464442987
case_0515,B,2025-01-20 23:07:29,C→B,3.39874007549337
case_0515,A,2025-01-22 06:11:28,B→A,1.2944364315332315
case_0515,C,2025-01-25 20:51:10,A→C,3.610901364632894
case_0515,D,2025-01-31 20:39:16,C→D,5.991731841971646
case_0516,A,2025-01-21 20:13:49,start,0.0
case_0516,C,2025-01-28 09:30:48,A→C,6.553458791565737
case_0516,D,2025-02-09 21:30:25,C→D,12.499730435900709
case_0517,A,2025-02-26 00:04:27,start,0.0
case_0518,A,2025-02-04 22:52:42,start,0.0
case_0518,B,2025-02-05 11:47:57,A→B,0.5383578345830419
case_0518,C,2025-02-07 14:51:04,B→C,2.1271718457259907
case_0518,D,2025-03-11 15:04:13,C→D,32.009133586255786
case_0519,A,2025-01-05 01:01:51,start,0.0
case_0519,B,2025-01-08 22:36:27,A→B,3.8990265092341647
case_0519,C,2025-01-11 05:09:31,B→C,2.272963706805577
case_0519,D,2025-01-11 16:36:56,C→D,0.47737303816031584
case_0520,A,2025-02-02 07:27:15,start,0.0
case_0520,B,2025-02-02 21:09:17,A→B,0.5708639894242172
case_0520,C,2025-02-05 01:58:06,B→C,2.2005593681481113
case_0520,B,2025-02-07 16:53:55,C→B,2.6221042259150265
case_0520,C,2025-02-13 22:11:02,B→C,6.220209425069132
case_0521,A,2025-02-26 01:32:22,start,0.0
case_0521,B,2025-02-27 06:06:31,A→B,1.1903869717439206
case_0521,D,2025-03-11 07:17:17,B→D,12.049143584930793
case_0522,A,2025-02-05 23:52:37,start,0.0
case_0522,B,2025-02-06 05:30:22,A→B,0.23455491173362292
case_0522,C,2025-02-06 13:06:16,B→C,0.31659797281832
case_0522,D,2025-02-07 20:20:22,C→D,1.301454927994538
case_0523,A,2025-01-14 05:11:58,start,0.0
case_0523,C,2025-01-21 18:59:29,A→C,7.574657797020339
case_0523,D,2025-02-23 18:20:36,C→D,32.972997627817925
case_0524,A,2025-01-05 12:27:02,start,0.0
case_0524,B,2025-01-06 16:08:01,A→B,1.1534611481719534
case_0524,C,2025-01-12 07:12:54,B→C,5.628394942196744
case_0524,D,2025-01-21 08:01:34,C→D,9.03379315435716
case_0525,A,2025-02-02 15:09:36,start,0.0
case_0525,B,2025-02-03 05:57:51,A→B,0.6168385988933501
case_0525,C,2025-02-06 20:17:09,B→C,3.596734504493981
case_0526,A,2025-02-04 00:15:44,start,0.0
case_0526,C,2025-02-05 21:47:51,A→C,1.8973070450663674
case_0526,D,2025-02-08 12:17:58,C→D,2.6042501845287642
case_0527,A,2025-02-08 22:04:12,start,0.0
case_0527,B,2025-02-09 08:05:03,A→B,0.4172527814503703
case_0527,D,2025-02-11 17:49:39,B→D,2.4059790327193955
case_0528,A,2025-02-05 05:33:35,start,0.0
case_0528,B,2025-02-05 10:54:05,A→B,0.22257786566559098
case_0528,C,2025-02-05 20:30:35,B→C,0.40034103774055696
case_0528,B,2025-02-06 11:31:53,C→B,0.6258994049264515
case_0528,C,2025-02-10 22:08:16,B→C,4.441938411737137
case_0528,D,2025-02-10 22:53:35,C→D,0.031466072582514215
case_0529,A,2025-01-13 18:01:08,start,0.0
case_0529,B,2025-01-14 02:43:39,A→B,0.362867482824212
case_0529,C,2025-01-19 20:25:52,B→C,5.737648312172857
case_0529,D,2025-01-30 12:23:17,C→D,10.664874828735208
case_0530,A,2025-01-25 23:03:09,start,0.0
case_0530,B,2025-01-26 22:29:49,A→B,0.9768516494318088
case_0530,C,2025-01-30 11:03:12,B→C,3.523182346802705
case_0530,B,2025-02-03 17:35:42,C→B,4.272572461758671
case_0530,C,2025-02-14 21:24:20,B→C,11.1587740144696
case_0531,A,2025-01-01 14:56:25,start,0.0
case_0531,B,2025-01-05 19:40:26,A→B,4.197233726084536
case_0531,C,2025-01-07 15:57:05,B→C,1.844904872544384
case_0531,B,2025-01-17 01:06:28,C→B,9.381516913184743
case_0531,C,2025-01-21 12:17:13,B→C,4.4657959856645135
case_0531,D,2025-01-28 08:30:56,C→D,6.842859793958873
case_0532,A,2025-01-05 01:47:55,start,0.0
case_0532,B,2025-01-05 14:35:36,A→B,0.5331229666342415
case_0532,D,2025-01-13 02:34:17,B→D,7.4990774293304
case_0533,A,2025-01-15 21:00:13,start,0.0
case_0533,B,2025-01-18 00:31:37,A→B,2.146804034704558
case_0533,D,2025-01-19 08:21:20,B→D,1.3261995190829028
case_0534,A,2025-02-22 15:01:09,start,0.0
case_0534,B,2025-02-26 19:40:29,A→B,4.193981986179366
case_0534,C,2025-02-27 21:28:09,B→C,1.0747678946964383
case_0534,B,2025-02-28 08:58:51,C→B,0.47965785873641575
case_0534,A,2025-03-02 07:24:52,B→A,1.9347312727451005
case_0534,C,2025-03-06 13:11:12,A→C,4.240511728013737
case_0534,D,2025-03-09 01:22:49,C→D,2.5080651721117935
case_0535,A,2025-01-16 14:42:20,start,0.0
case_0535,B,2025-01-17 05:31:40,A→B,0.6175879552534198
case_0535,D,2025-01-20 00:04:18,B→D,2.7726615643844603
case_0536,A,2025-02-09 15:19:49,start,0.0
case_0536,B,2025-02-10 00:24:55,A→B,0.3785527422267386
case_0536,D,2025-02-18 06:59:25,B→D,8.273950160395055
case_0537,A,2025-02-07 13:53:48,start,0.0
case_0537,C,2025-02-09 23:53:27,A→C,2.4164186234302436
case_0537,D,2025-02-11 07:08:22,C→D,1.302034061459119
case_0538,A,2025-02-02 22:26:33,start,0.0
case_0538,B,2025-02-03 13:31:37,A→B,0.6285223542999305
case_0538,C,2025-02-04 05:01:41,B→C,0.6458827384430124
case_0538,D,2025-02-12 09:20:59,C→D,8.180066540333225
case_0539,A,2025-01-10 21:52:12,start,0.0
case_0539,B,2025-01-11 23:19:46,A→B,1.0608139370408634
case_0539,D,2025-01-16 09:41:46,B→D,4.431939332947278
case_0540,A,2025-02-11 19:34:05,start,0.0
case_0540,C,2025-02-15 01:12:58,A→C,3.2353428790866436
case_0540,B,2025-02-19 21:06:09,C→B,4.828603764594052
case_0540,A,2025-02-20 21:06:41,B→A,1.0003688328268119
case_0540,B,2025-02-22 17:59:23,A→B,1.869931562245844
case_0540,C,2025-03-01 23:44:35,B→C,7.239720919620428
case_0540,B,2025-03-03 18:55:38,C→B,1.7993357163194332
case_0540,C,2025-03-04 08:55:35,B→C,0.583302668544718
case_0540,D,2025-03-04 19:26:43,C→D,0.4382779911249983
case_0541,A,2025-02-05 12:23:39,start,0.0
case_0541,B,2025-02-05 15:18:46,A→B,0.12160515599759013
case_0542,A,2025-02-03 06:04:14,start,0.0
case_0542,B,2025-02-03 20:47:28,A→B,0.6133524326839959
case_0542,C,2025-02-07 09:55:06,B→C,3.5469738140371865
case_0542,D,2025-02-08 04:17:38,C→D,0.7656458822000625
case_0543,A,2025-01-02 11:58:33,start,0.0
case_0543,C,2025-01-04 04:23:00,A→C,1.6836498691112638
case_0543,D,2025-01-20 18:11:25,C→D,16.575292856515816
case_0544,A,2025-01-26 19:52:03,start,0.0
case_0544,C,2025-01-29 14:28:35,A→C,2.7753650775964576
case_0544,D,2025-01-30 17:42:00,C→D,1.134313609109729
case_0545,A,2025-02-01 01:18:37,start,0.0
case_0545,B,2025-02-01 14:22:45,A→B,0.5445372365759115
case_0545,D,2025-02-05 12:47:28,B→D,3.9338255305796204
case_0546,A,2025-01-16 04:03:38,start,0.0
case_0546,B,2025-01-16 06:57:15,A→B,0.12056192733412689
case_0546,C,2025-01-17 10:20:51,B→C,1.1413951660639823
case_0547,A,2025-02-04 12:57:41,start,0.0
case_0547,C,2025-02-09 09:17:22,A→C,4.846994635930723
case_0547,B,2025-02-11 17:45:53,C→B,2.3531433992725797
case_0547,C,2025-02-12 19:03:49,B→C,1.0541177424966932
case_0547,B,2025-02-12 20:46:51,C→B,0.07155360863778526
case_0547,C,2025-02-16 14:18:40,B→C,3.730420408382585
case_0547,B,2025-02-18 06:51:52,C→B,1.6897276912430321
case_0547,D,2025-02-19 21:03:14,B→D,1.591228726738894
case_0548,A,2025-01-22 10:25:23,start,0.0
case_0548,B,2025-01-24 13:25:47,A→B,2.1252861273956416
case_0548,C,2025-01-25 02:47:08,B→C,0.5564911066132492
case_0548,B,2025-01-30 19:02:50,C→B,5.67756248451926
case_0548,A,2025-02-02 04:15:09,B→A,2.38355677294188
case_0548,B,2025-02-05 01:09:42,A→B,2.87121916330641
case_0548,D,2025-02-09 17:16:13,B→D,4.671187010402278
case_0549,A,2025-01-15 13:33:53,start,0.0
case_0549,B,2025-01-17 22:21:05,A→B,2.366109838935322
case_0549,A,2025-01-20 08:40:38,B→A,2.4302373562967112
case_0549,B,2025-01-21 01:25:42,A→B,0.6979607573700157
case_0549,C,2025-01-22 23:46:33,B→C,1.9311456096375723
case_0549,D,2025-01-27 23:56:33,C→D,5.006946337314815
case_0550,A,2025-02-18 13:58:14,start,0.0
case_0551,A,2025-02-07 18:22:29,start,0.0
case_0551,C,2025-02-14 14:17:06,A→C,6.829589417107344
case_0552,A,2025-01-26 07:39:59,start,0.0
case_0552,B,2025-01-28 03:45:32,A→B,1.8371872779053113
case_0552,C,2025-01-28 16:53:13,B→C,0.546993243104974
case_0552,D,2025-02-05 04:33:00,C→D,7.485968454135748
case_0553,A,2025-02-15 15:43:24,start,0.0
case_0553,B,2025-02-15 21:53:37,A→B,0.25709265526795544
case_0553,C,2025-02-18 18:15:07,B→C,2.8482641964739823
case_0553,B,2025-02-19 05:53:22,C→B,0.48489847091713933
case_0553,A,2025-02-21 14:35:20,B→A,2.362478261676552
case_0553,B,2025-02-21 18:44:03,A→B,0.1727132530735549
case_0553,D,2025-02-26 00:11:56,B→D,4.227703994689131
case_0554,A,2025-02-20 21:00:20,start,0.0
case_0554,B,2025-02-25 17:32:07,A→B,4.855404440528328
case_0555,A,2025-01-16 14:03:17,start,0.0
case_0555,B,2025-01-17 07:31:18,A→B,0.727795203756881
case_0555,A,2025-01-18 11:34:30,B→A,1.1688830798545906
case_0555,B,2025-01-19 23:19:07,A→B,1.4893183052119126
case_0555,C,2025-01-24 03:24:48,B→C,4.170620041093188
case_0556,A,2025-02-19 22:43:11,start,0.0
case_0556,B,2025-02-20 07:26:35,A→B,0.36347312627011436
case_0556,C,2025-02-24 18:58:33,B→C,4.480540294500374
case_0556,D,2025-02-26 03:06:42,C→D,1.3389855108678086
case_0557,A,2025-01-19 05:27:42,start,0.0
case_0557,B,2025-01-20 09:55:06,A→B,1.1856900527611582
case_0557,C,2025-01-25 23:50:41,B→C,5.580267013986336
case_0557,D,2025-01-30 14:04:26,C→D,4.5928840952361805
case_0558,A,2025-01-02 20:24:15,start,0.0
case_0558,B,2025-01-03 18:45:18,A→B,0.9312838456665932
case_0558,D,2025-01-08 12:25:11,B→D,4.7360282716851145
case_0559,A,2025-01-29 01:32:24,start,0.0
case_0559,C,2025-02-06 23:22:47,A→C,8.909991994913016
case_0559,D,2025-02-07 05:07:39,C→D,0.23948637847212062
case_0560,A,2025-02-14 10:44:02,start,0.0
case_0560,C,2025-02-17 21:28:40,A→C,3.447668992178732
case_0560,D,2025-03-04 07:10:29,C→D,14.404038285692119
case_0561,A,2025-01-15 13:21:43,start,0.0
case_0562,A,2025-01-07 09:42:19,start,0.0
case_0562,B,2025-01-07 19:57:55,A→B,0.4275038101199654
case_0562,A,2025-01-09 22:16:24,B→A,2.0961763951618737
case_0562,C,2025-01-13 06:56:01,A→C,3.3608401123878062
case_0562,D,2025-01-13 09:13:58,C→D,0.09579654588362274
case_0563,A,2025-02-26 08:45:55,start,0.0
case_0563,B,2025-02-28 18:52:37,A→B,2.421322212551645
case_0563,C,2025-03-03 23:29:36,B→C,3.192349291119952
case_0563,B,2025-03-18 03:54:45,C→B,14.184130801887708
case_0563,D,2025-03-20 16:59:48,B→D,2.54516964496219
case_0564,A,2025-01-08 18:47:34,start,0.0
case_0565,A,2025-01-03 23:48:00,start,0.0
case_0565,B,2025-01-05 05:11:52,A→B,1.22491110614816
case_0565,C,2025-01-08 00:33:49,B→C,2.8069057208032433
case_0565,D,2025-01-19 12:08:29,C→D,11.482412700298902
case_0566,A,2025-01-16 06:39:06,start,0.0
case_0566,C,2025-01-22 22:25:07,A→C,6.656955631727716
case_0566,D,2025-01-31 03:31:02,C→D,8.212442667170166
case_0567,A,2025-01-09 10:21:20,start,0.0
case_0567,B,2025-01-10 23:07:53,A→B,1.5323301947896923
case_0567,C,2025-01-11 22:29:41,B→C,0.9734684284946353
case_0567,D,2025-02-09 03:39:03,C→D,28.214845171988117
case_0568,A,2025-02-18 11:57:42,start,0.0
case_0568,C,2025-02-27 21:46:16,A→C,9.40872527485075
case_0568,B,2025-03-04 03:40:56,C→B,4.246304028790911
case_0569,A,2025-01-30 10:27:38,start,0.0
case_0569,B,2025-01-31 02:06:26,A→B,0.6519407631075956
case_0569,C,2025-02-03 09:56:42,B→C,3.3265718718857302
case_0569,D,2025-02-03 15:26:41,C→D,0.22915508014326402
case_0570,A,2025-02-24 05:20:32,start,0.0
case_0570,B,2025-02-27 17:45:37,A→B,3.5174126032944306
case_0570,D,2025-03-10 15:53:42,B→D,10.92229146571663
case_0571,A,2025-01-19 20:20:41,start,0.0
case_0571,C,2025-01-24 17:04:48,A→C,4.863973081907163
case_0571,D,2025-01-26 21:30:51,C→D,2.1847492342815684
case_0572,A,2025-02-25 21:26:34,start,0.0
case_0572,B,2025-03-02 00:15:21,A→B,4.117208856351526
case_0572,A,2025-03-03 23:40:27,B→A,1.9757598226618542
case_0572,B,2025-03-04 14:22:48,A→B,0.6127392834760927
case_0572,A,2025-03-06 03:31:44,B→A,1.5478776345094811
case_0573,A,2025-01-06 12:27:08,start,0.0
case_0573,C,2025-01-10 02:51:10,A→C,3.600019206285923
case_0573,D,2025-01-17 09:54:46,C→D,7.294163430987743
case_0574,A,2025-02-04 00:55:53,start,0.0
case_0574,C,2025-02-11 11:35:33,A→C,7.4442095719234675
case_0574,D,2025-02-12 23:35:47,C→D,1.5001560530029199
case_0575,A,2025-02-10 00:10:17,start,0.0
case_0575,B,2025-02-12 02:54:49,A→B,2.11426272165713
case_0575,D,2025-02-14 15:04:20,B→D,2.5066094387476228
case_0576,A,2025-01-13 19:37:36,start,0.0
case_0576,C,2025-01-18 16:26:14,A→C,4.867112211830663
case_0577,A,2025-02-19 02:38:47,start,0.0
case_0577,C,2025-02-21 10:30:44,A→C,2.3277431826320907
case_0577,B,2025-02-22 21:48:54,C→B,1.4709489436492946
case_0577,A,2025-02-24 22:27:48,B→A,2.0270120868504753
case_0577,C,2025-02-27 21:41:36,A→C,2.9679191426463625
case_0577,B,2025-02-28 09:25:55,C→B,0.4891140285163047
case_0577,C,2025-03-09 03:09:59,B→C,8.7389299522236
case_0577,B,2025-03-12 02:57:38,C→B,2.9914253652899667
case_0577,A,2025-03-14 15:57:18,B→A,2.5414362416659912
case_0577,B,2025-03-17 04:14:05,A→B,2.511656218207218
case_0577,C,2025-03-26 21:20:42,B→C,9.712924068739177
case_0577,D,2025-03-27 23:59:55,C→D,1.1105729184431254
case_0578,A,2025-01-31 06:21:24,start,0.0
case_0579,A,2025-02-14 18:47:35,start,0.0
case_0579,B,2025-02-14 22:00:13,A→B,0.13378190057023445
case_0579,C,2025-02-15 16:43:20,B→C,0.7799307347417813
case_0579,D,2025-03-05 00:02:34,C→D,17.305029021833338
case_0580,A,2025-02-27 05:30:16,start,0.0
case_0580,C,2025-03-06 09:06:14,A→C,7.149976832506031
case_0580,B,2025-03-11 00:35:16,C→B,4.645157072302638
case_0580,C,2025-03-12 17:45:34,B→C,1.7154930836422775
case_0580,B,2025-03-16 15:17:01,C→B,3.8968316863284596
case_0580,C,2025-03-20 14:18:24,B→C,3.959293728874659
case_0580,B,2025-03-21 22:48:01,C→B,1.3539090551896287
case_0580,A,2025-03-23 06:43:29,B→A,1.330175744991152
case_0581,A,2025-01-02 04:38:36,start,0.0
case_0581,C,2025-01-07 17:33:13,A→C,5.537922379453858
case_0581,B,2025-01-08 03:47:47,C→B,0.42679029710382554
case_0581,D,2025-01-18 01:39:37,B→D,9.910986215654752
case_0582,A,2025-02-25 17:02:11,start,0.0
case_0582,B,2025-02-28 19:30:20,A→B,3.102889291540444
case_0582,A,2025-03-01 22:26:56,B→A,1.1226357581367306
case_0582,C,2025-03-06 15:10:58,A→C,4.697245141196045
case_0582,D,2025-03-17 22:55:46,C→D,11.322773946791092
case_0583,A,2025-02-03 08:28:40,start,0.0
case_0583,B,2025-02-03 12:43:48,A→B,0.1771717740705771
case_0583,D,2025-02-09 05:04:43,B→D,5.681192301843266
case_0584,A,2025-01-29 12:59:02,start,0.0
case_0584,C,2025-02-04 18:49:53,A→C,6.2436521829570655
case_0584,B,2025-02-11 01:35:13,C→B,6.28148346242825
case_0584,D,2025-02-17 07:51:01,B→D,6.260967043723195
case_0585,A,2025-02-19 23:30:10,start,0.0
case_0585,B,2025-02-25 12:15:21,A→B,5.53138189680326
case_0585,A,2025-02-27 15:03:53,B→A,2.11703762850376
case_0585,B,2025-02-27 16:56:11,A→B,0.07798700794683455
case_0585,D,2025-03-13 23:17:06,B→D,14.264517348214834
case_0586,A,2025-02-08 21:11:13,start,0.0
case_0586,B,2025-02-09 20:54:34,A→B,0.988436845474673
case_0586,D,2025-02-10 20:32:44,B→D,0.9848434885555284
case_0587,A,2025-01-05 09:35:44,start,0.0
case_0587,B,2025-01-06 16:50:30,A→B,1.3019162533497781
case_0587,A,2025-01-09 16:04:55,B→A,2.9683510787584524
case_0587,C,2025-01-18 00:09:44,A→C,8.336676082581768
case_0587,D,2025-01-18 02:42:59,C→D,0.10642625428028119
case_0588,A,2025-02-25 05:01:59,start,0.0
case_0588,B,2025-02-25 12:00:24,A→B,0.29056764583003464
case_0588,A,2025-02-27 10:09:23,B→A,1.9229039724489683
case_0588,B,2025-02-28 01:32:30,A→B,0.6410566757754976
case_0588,D,2025-03-01 18:40:29,B→D,1.7138739635055642
case_0589,A,2025-01-06 07:54:51,start,0.0
case_0589,C,2025-01-11 05:18:04,A→C,4.891115369751655
case_0589,B,2025-01-11 08:59:27,C→B,0.15373702936419686
case_0589,A,2025-01-12 17:14:11,B→A,1.3435731622751623
case_0589,B,2025-01-13 03:49:14,A→B,0.441001650484222
case_0589,A,2025-01-14 23:01:47,B→A,1.8003872976853064
case_0589,B,2025-01-16 11:14:56,A→B,1.5091322639599145
case_0589,C,2025-01-17 20:10:22,B→C,1.3718293119302576
case_0589,D,2025-01-20 09:22:28,C→D,2.5500663141239226
case_0590,A,2025-02-21 22:42:12,start,0.0
case_0590,B,2025-02-23 04:06:04,A→B,1.2249143935210418
case_0590,D,2025-02-26 23:44:08,B→D,3.8181020542205824
case_0591,A,2025-02-24 22:51:47,start,0.0
case_0591,B,2025-02-25 06:30:14,A→B,0.3183651985440897
case_0591,C,2025-02-28 12:37:26,B→C,3.2550049194816713
case_0591,B,2025-03-04 00:44:50,C→B,3.505132891050621
case_0591,D,2025-03-09 18:24:04,B→D,5.7355786058309715
case_0592,A,2025-02-03 15:54:50,start,0.0
case_0592,B,2025-02-13 18:56:39,A→B,10.126267617053823
case_0592,A,2025-02-15 04:09:20,B→A,1.3838056989405167
case_0592,B,2025-02-15 07:56:04,A→B,0.1574469893053223
case_0592,D,2025-02-19 08:05:50,B→D,4.006784713360366
case_0593,A,2025-01-08 08:13:12,start,0.0
case_0593,C,2025-01-13 01:55:15,A→C,4.73753456674487
case_0593,B,2025-01-14 14:50:18,C→B,1.5382236615995817
case_0593,D,2025-01-19 04:26:37,B→D,4.56688830090956
case_0594,A,2025-02-02 08:24:25,start,0.0
case_0594,B,2025-02-03 05:23:49,A→B,0.8745749851431736
case_0594,D,2025-02-10 08:13:36,B→D,7.117906548021077
case_0595,A,2025-02-25 10:44:03,start,0.0
case_0595,B,2025-02-25 17:04:10,A→B,0.26397545577407905
case_0595,C,2025-02-28 07:59:28,B→C,2.6217313629932884
case_0595,B,2025-02-28 15:52:51,C→B,0.32874589977406954
case_0595,D,2025-03-05 18:22:35,B→D,5.103982453982587
case_0596,A,2025-01-15 18:42:12,start,0.0
case_0596,B,2025-01-16 17:54:08,A→B,0.9666178704293821
case_0596,C,2025-01-18 08:50:06,B→C,1.6221959304360332
case_0596,D,2025-01-18 23:42:22,C→D,0.6196373616674817
case_0597,A,2025-02-01 05:12:44,start,0.0
case_0597,B,2025-02-04 09:18:56,A→B,3.1709769529476906
case_0597,C,2025-02-08 16:01:42,B→C,4.279695403237021
case_0597,D,2025-02-14 01:54:43,C→D,5.411817139336453
case_0598,A,2025-02-15 04:01:33,start,0.0
case_0598,C,2025-02-20 21:10:35,A→C,5.714609729028257
case_0598,D,2025-02-21 08:25:05,C→D,0.4684018611602756
case_0599,A,2025-01-06 14:19:01,start,0.0
case_0599,B,2025-01-14 08:31:02,A→B,7.758343474994794
case_0599,A,2025-01-16 05:48:08,B→A,1.8868768755358687
case_0599,B,2025-01-18 11:06:18,A→B,2.2209454276962237
case_0600,A,2025-02-17 05:24:26,start,0.0
case_0600,B,2025-02-19 02:31:15,A→B,1.8797300469732743
case_0600,C,2025-02-21 17:33:11,B→C,2.6263454677063587
case_0600,D,2025-02-23 11:29:24,C→D,1.7473681205203535
case_0601,A,2025-02-20 03:49:53,start,0.0
case_0601,B,2025-02-20 04:24:52,A→B,0.02428472535942613
case_0601,A,2025-02-22 14:33:59,B→A,2.4229993419767304
case_0601,C,2025-02-27 11:53:35,A→C,4.888618448748968
case_0601,D,2025-03-08 16:05:12,C→D,9.174725732160752
case_0602,A,2025-01-08 12:41:20,start,0.0
case_0602,B,2025-01-09 11:37:49,A→B,0.9558958001833211
case_0602,C,2025-01-10 06:19:11,B→C,0.7787211977225013
case_0602,D,2025-01-13 09:13:34,C→D,3.1211013726081718
case_0603,A,2025-01-19 18:34:24,start,0.0
case_0603,C,2025-01-27 04:40:07,A→C,7.420636145465013
case_0603,B,2025-01-27 09:03:10,C→B,0.1826725118367607
case_0604,A,2025-02-05 03:48:12,start,0.0
case_0604,B,2025-02-05 14:31:13,A→B,0.4465409459141361
case_0604,C,2025-02-06 12:55:16,B→C,0.9333622157836627
case_0604,D,2025-02-13 08:31:28,C→D,6.8168094364126635
case_0605,A,2025-01-20 15:09:55,start,0.0
case_0605,C,2025-01-27 12:44:01,A→C,6.898672883319169
case_0605,B,2025-01-27 19:00:02,C→B,0.26112404838454584
case_0605,A,2025-01-28 21:03:15,B→A,1.085573559176888
case_0605,C,2025-02-02 11:20:02,A→C,4.594982700071062
case_0605,B,2025-02-07 12:42:45,C→B,5.057445885965526
case_0605,D,2025-02-27 08:00:35,B→D,19.804052004834997
case_0606,A,2025-02-01 17:42:04,start,0.0
case_0606,B,2025-02-04 05:03:43,A→B,2.473370270072423
case_0606,D,2025-02-11 09:56:12,B→D,7.203104368792856
case_0607,A,2025-02-20 10:24:19,start,0.0
case_0607,B,2025-02-20 13:44:05,A→B,0.1387247955617207
case_0607,C,2025-02-23 15:08:50,B→C,3.058857284930506
case_0607,D,2025-02-24 13:30:43,C→D,0.9318609644766926
case_0608,A,2025-01-13 19:59:11,start,0.0
case_0608,C,2025-01-17 10:58:35,A→C,3.6245771367303963
case_0608,B,2025-01-22 16:25:13,C→B,5.226829507845039
case_0608,C,2025-01-28 01:46:22,B→C,5.389696208624766
case_0609,A,2025-02-04 21:20:55,start,0.0
case_0609,C,2025-02-08 11:57:05,A→C,3.608447769666019
case_0609,B,2025-02-13 03:03:00,C→B,4.629110684850139
case_0609,C,2025-02-15 17:53:51,B→C,2.61864754477698
case_0609,B,2025-02-19 17:20:18,C→B,3.97670383981116
case_0609,D,2025-03-07 09:10:03,B→D,15.659544371853455
case_0610,A,2025-01-12 07:52:06,start,0.0
case_0610,C,2025-01-14 17:22:51,A→C,2.3963500669785063
case_0610,B,2025-01-19 01:46:10,C→B,4.349528679522693
case_0611,A,2025-02-03 22:41:30,start,0.0
case_0611,C,2025-02-12 01:30:49,A→C,8.11758819515217
case_0611,B,2025-02-12 18:42:58,C→B,0.7167709033354761
case_0611,A,2025-02-14 13:11:13,B→A,1.7696167284345243
case_0611,C,2025-02-21 21:11:55,A→C,7.333812285286676
case_0611,B,2025-03-02 17:32:17,C→B,8.847477840746489
case_0611,C,2025-03-04 20:57:42,B→C,2.1426518514636506
case_0611,D,2025-03-09 10:05:24,C→D,4.547014215557585
case_0612,A,2025-03-01 18:22:33,start,0.0
case_0612,B,2025-03-01 20:13:01,A→B,0.07671590425340265
case_0612,C,2025-03-03 14:52:41,B→C,1.7775477651401363
case_0612,D,2025-03-18 08:08:37,C→D,14.719394779407885
case_0613,A,2025-01-13 21:01:18,start,0.0
case_0613,B,2025-01-14 03:44:27,A→B,0.2799638121678591
case_0613,C,2025-01-15 07:49:24,B→C,1.1700979485052385
case_0613,D,2025-01-18 16:07:10,C→D,3.3456777780078717
case_0614,A,2025-02-25 19:01:00,start,0.0
case_0614,B,2025-03-03 12:54:44,A→B,5.745638390966599
case_0614,C,2025-03-05 02:21:04,B→C,1.5599537356977002
case_0614,D,2025-03-14 21:23:03,C→D,9.793053322172414
case_0615,A,2025-01-02 02:05:23,start,0.0
case_0615,B,2025-01-03 14:03:47,A→B,1.498897943533078
case_0615,C,2025-01-04 08:44:24,B→C,0.7781998003010362
case_0615,B,2025-01-07 00:54:41,C→B,2.6738138848946993
case_0615,D,2025-01-20 09:33:40,B→D,13.36039611909748
case_0616,A,2025-02-05 17:10:14,start,0.0
case_0616,C,2025-02-10 02:07:04,A→C,4.3727991060181255
case_0616,D,2025-02-11 11:35:13,C→D,1.3945464945465558
case_0617,A,2025-01-27 03:22:39,start,0.0
case_0617,B,2025-01-28 20:39:55,A→B,1.720325718615209
case_0618,A,2025-01-14 05:26:16,start,0.0
case_0618,B,2025-01-15 07:44:09,A→B,1.0957528904158995
case_0618,C,2025-01-18 07:50:32,B→C,3.004435765686429
case_0618,D,2025-01-19 20:00:53,C→D,1.507190989907663
case_0619,A,2025-02-25 07:38:50,start,0.0
case_0619,B,2025-02-26 22:16:46,A→B,1.6096683069419904
case_0619,C,2025-03-02 23:46:38,B→C,4.062412424779876
case_0619,D,2025-03-03 10:08:03,C→D,0.43153894036981555
case_0620,A,2025-01-21 21:22:05,start,0.0
case_0620,B,2025-01-22 10:01:45,A→B,0.527543373239989
case_0620,A,2025-01-25 08:18:17,B→A,2.9281537537800384
case_0620,B,2025-01-26 02:34:20,A→B,0.7611461649711648
case_0620,C,2025-01-27 11:42:32,B→C,1.380685438508375
case_0620,B,2025-01-29 04:02:02,C→B,1.6802148536489394
case_0620,C,2025-01-31 23:12:45,B→C,2.7991101138226977
case_0620,D,2025-02-09 19:22:17,C→D,8.839950214510898
case_0621,A,2025-02-26 12:40:36,start,0.0
case_0621,B,2025-02-26 19:19:12,A→B,0.276810592611341
case_0621,D,2025-03-09 11:59:24,B→D,10.694585142681847
